ID,Set_name,Name,Armor_type,set_variant,rank,rarity,slot_1,slot_2,slot_3,defense,fire_res,water_res,thunder_res,ice_res,dragon_res,skill_1,skill_1_level,skill_2,skill_2_level,skill_3,skill_3_level,group_skill, set_bonus_skill
558,Regios,Regios_Mail_Beta,Chest,Beta,High_Rank,7,2,1,NA,64,4,0,-3,-2,0,Evade_Window,2,Agitator,1,NA,NA,Scale_Layering,Seregios's_Tenacity
559,Regios,Regios_Vambraces_Beta,Arms,Beta,High_Rank,7,3,1,NA,64,4,0,-3,-2,0,Adrenaline_Rush,2,NA,NA,NA,NA,Scale_Layering,Seregios's_Tenacity
560,Regios,Regios_Coil_Beta,Waist,Beta,High_Rank,7,3,1,1,64,4,0,-3,-2,0,Agitator,1,Evade_Window,1,NA,NA,Scale_Layering,Seregios's_Tenacity
561,Regios,Regios_Greaves_Beta,Legs,Beta,High_Rank,7,1,NA,NA,64,4,0,-3,-2,0,Adrenaline_Rush,2,Agitator,1,NA,NA,Scale_Layering,Seregios's_Tenacity
562,Rey,Rey_Sandhelm_Alpha,Helm,Alpha,High_Rank,7,NA,NA,NA,60,0,-2,4,-3,0,Maximum_Might,2,Stamina_Surge,1,NA,NA,Lord's_Favor,Rey_Dau's_Voltage
563,Rey,Rey_Sandmail_Alpha,Chest,Alpha,High_Rank,7,1,1,NA,60,0,-2,4,-3,0,Maximum_Might,2,Stamina_Surge,1,NA,NA,Lord's_Favor,Rey_Dau's_Voltage
564,Rey,Rey_Sandbraces_Alpha,Arms,Alpha,High_Rank,7,2,NA,NA,60,0,-2,4,-3,0,Latent_Power,2,Stun_Resistance,1,NA,NA,Lord's_Favor,Rey_Dau's_Voltage
565,Rey,Rey_Sandcoil_Alpha,Waist,Alpha,High_Rank,7,2,NA,NA,60,0,-2,4,-3,0,Stun_Resistance,2,Stamina_Surge,1,NA,NA,Lord's_Favor,Rey_Dau's_Voltage
566,Rey,Rey_Sandgreaves_Alpha,Legs,Alpha,High_Rank,7,3,NA,NA,60,0,-2,4,-3,0,Latent_Power,1,Maximum_Might,1,NA,NA,Lord's_Favor,Rey_Dau's_Voltage
567,Rey,Rey_Sandhelm_Beta,Helm,Beta,High_Rank,7,3,NA,NA,60,0,-2,4,-3,0,Latent_Power,1,Evade_Extender,1,NA,NA,Lord's_Fury,Rey_Dau's_Voltage
568,Rey,Rey_Sandmail_Beta,Chest,Beta,High_Rank,7,2,1,1,60,0,-2,4,-3,0,Maximum_Might,1,Stamina_Surge,1,NA,NA,Lord's_Fury,Rey_Dau's_Voltage
569,Rey,Rey_Sandbraces_Beta,Arms,Beta,High_Rank,7,3,NA,NA,60,0,-2,4,-3,0,Latent_Power,2,NA,NA,NA,NA,Lord's_Fury,Rey_Dau's_Voltage
570,Rey,Rey_Sandcoil_Beta,Waist,Beta,High_Rank,7,3,1,NA,60,0,-2,4,-3,0,Stun_Resistance,2,Stamina_Surge,1,NA,NA,Lord's_Fury,Rey_Dau's_Voltage
571,Rey,Rey_Sandgreaves_Beta,Legs,Beta,High_Rank,7,3,1,1,60,0,-2,4,-3,0,Latent_Power,1,NA,NA,NA,NA,Lord's_Fury,Rey_Dau's_Voltage
572,Udra,Udra_Mirehelm_Alpha,Helm,Alpha,High_Rank,7,1,1,NA,60,5,-4,0,1,0,Resentment,2,Counterstrike,1,NA,NA,Lord's_Favor,Nu_Udra's_Mutiny
573,Udra,Udra_Miremail_Alpha,Chest,Alpha,High_Rank,7,1,1,NA,60,5,-4,0,1,0,Resentment,1,Burst,1,NA,NA,Lord's_Favor,Nu_Udra's_Mutiny
574,Udra,Udra_Mirebraces_Alpha,Arms,Alpha,High_Rank,7,2,NA,NA,60,5,-4,0,1,0,Counterstrike,2,Speed_Eating,1,NA,NA,Lord's_Favor,Nu_Udra's_Mutiny
575,Udra,Udra_Mirecoil_Alpha,Waist,Alpha,High_Rank,7,2,NA,NA,60,5,-4,0,1,0,Resentment,2,Speed_Eating,1,NA,NA,Lord's_Favor,Nu_Udra's_Mutiny
576,Udra,Udra_Miregreaves_Alpha,Legs,Alpha,High_Rank,7,3,NA,NA,60,5,-4,0,1,0,Windproof,2,Burst,1,NA,NA,Lord's_Favor,Nu_Udra's_Mutiny
577,Udra,Udra_Mirehelm_Beta,Helm,Beta,High_Rank,7,2,2,NA,60,5,-4,0,1,0,Resentment,1,Counterstrike,1,NA,NA,Lord's_Fury,Nu_Udra's_Mutiny
578,Udra,Udra_Miremail_Beta,Chest,Beta,High_Rank,7,3,1,1,60,5,-4,0,1,0,Resentment,1,NA,NA,NA,NA,Lord's_Fury,Nu_Udra's_Mutiny
579,Udra,Udra_Mirebraces_Beta,Arms,Beta,High_Rank,7,3,1,NA,60,5,-4,0,1,0,Speed_Eating,2,Counterstrike,1,NA,NA,Lord's_Fury,Nu_Udra's_Mutiny
580,Udra,Udra_Mirecoil_Beta,Waist,Beta,High_Rank,7,3,NA,NA,60,5,-4,0,1,0,Resentment,2,NA,NA,NA,NA,Lord's_Fury,Nu_Udra's_Mutiny
581,Udra,Udra_Miregreaves_Beta,Legs,Beta,High_Rank,7,3,1,NA,60,5,-4,0,1,0,Burst,1,Windproof,1,NA,NA,Lord's_Fury,Nu_Udra's_Mutiny
582,Arkvulcan,Arkvulcan_Helm_Alpha,Helm,Alpha,High_Rank,8,NA,NA,NA,66,2,0,-1,0,-3,Elemental_Absorption,2,Convert_Element,1,NA,NA,Fortifying_Pelt,Arkveld's_Hunger
583,Arkvulcan,Arkvulcan_Mail_Alpha,Chest,Alpha,High_Rank,8,2,NA,NA,66,2,0,-1,0,-3,Weakness_Exploit,1,Elemental_Absorption,1,NA,NA,Fortifying_Pelt,Arkveld's_Hunger
584,Arkvulcan,Arkvulcan_Vambraces_Alpha,Arms,Alpha,High_Rank,8,2,2,NA,66,2,0,-1,0,-3,Convert_Element,1,Recovery_Speed,1,NA,NA,Fortifying_Pelt,Arkveld's_Hunger
585,Arkvulcan,Arkvulcan_Coil_Alpha,Waist,Alpha,High_Rank,8,1,NA,NA,66,2,0,-1,0,-3,Weakness_Exploit,2,Recovery_Speed,1,NA,NA,Fortifying_Pelt,Arkveld's_Hunger
586,Arkvulcan,Arkvulcan_Greaves_Alpha,Legs,Alpha,High_Rank,8,2,1,NA,66,2,0,-1,0,-3,Quick_Sheathe,2,Convert_Element,1,NA,NA,Fortifying_Pelt,Arkveld's_Hunger
587,Arkvulcan,Arkvulcan_Helm_Beta,Helm,Beta,High_Rank,8,3,2,1,66,2,0,-1,0,-3,Convert_Element,1,NA,NA,NA,NA,Alluring_Pelt,Arkveld's_Hunger
588,Arkvulcan,Arkvulcan_Mail_Beta,Chest,Beta,High_Rank,8,3,2,NA,66,2,0,-1,0,-3,Weakness_Exploit,1,NA,NA,NA,NA,Alluring_Pelt,Arkveld's_Hunger
589,Arkvulcan,Arkvulcan_Vambraces_Beta,Arms,Beta,High_Rank,8,2,2,1,66,2,0,-1,0,-3,Convert_Element,1,NA,NA,NA,NA,Alluring_Pelt,Arkveld's_Hunger
590,Arkvulcan,Arkvulcan_Coil_Beta,Waist,Beta,High_Rank,8,1,1,NA,66,2,0,-1,0,-3,Weakness_Exploit,2,Recovery_Speed,1,NA,NA,Alluring_Pelt,Arkveld's_Hunger
591,Arkvulcan,Arkvulcan_Greaves_Beta,Legs,Beta,High_Rank,8,3,1,NA,66,2,0,-1,0,-3,Convert_Element,1,Quick_Sheathe,1,NA,NA,Alluring_Pelt,Arkveld's_Hunger
592,Aviator,Aviator_Shades_Alpha,Helm,Alpha,High_Rank,8,1,1,1,66,2,2,2,2,2,Windproof,3,Tool_Specialist,2,NA,NA,NA,NA
593,Bale,Bale_Burgeonet_Alpha,Helm,Alpha,High_Rank,8,1,1,NA,68,2,0,-2,0,3,Resentment,2,Maximum_Might,2,NA,NA,NA,Soul_of_the_Dark_Knight
594,Bale,Bale_Cuirass_Alpha,Chest,Alpha,High_Rank,8,2,NA,NA,68,2,0,-2,0,3,Quick_Sheathe,2,Latent_Power,2,NA,NA,NA,Soul_of_the_Dark_Knight
595,Bale,Bale_Gauntlets_Alpha,Arms,Alpha,High_Rank,8,3,NA,NA,68,2,0,-2,0,3,Resentment,1,Maximum_Might,1,Latent_Power,1,NA,Soul_of_the_Dark_Knight
596,Bale,Bale_Flanchard_Alpha,Waist,Alpha,High_Rank,8,3,2,1,68,2,0,-2,0,3,Resentment,1,Constitution,2,NA,NA,NA,Soul_of_the_Dark_Knight
597,Bale,Bale_Sollerets_Alpha,Legs,Alpha,High_Rank,8,2,NA,NA,68,2,0,-2,0,3,Resentment,1,Latent_Power,2,NA,NA,NA,Soul_of_the_Dark_Knight
598,Dragonking,Dragonking_Eyepatch_Alpha,Helm,Alpha,High_Rank,8,NA,NA,NA,60,0,0,0,0,0,Counterstrike,3,NA,NA,NA,NA,NA,NA
599,Duna,Duna_Wildhelm_Alpha,Helm,Alpha,High_Rank,8,2,1,NA,60,-1,4,-3,0,0,Tool_Specialist,2,Earplugs,1,NA,NA,Lord's_Favor,Uth_Duna's_Cover
600,Duna,Duna_Wildhelm_Gamma,Helm,Gamma,High_Rank,8,2,2,NA,68,-1,4,-3,0,0,Peak_Performance,2,Earplugs,1,NA,NA,Lord's_Soul,Uth_Duna's_Cover
601,Duna,Duna_Wildmail_Gamma,Chest,Gamma,High_Rank,8,NA,NA,NA,68,-1,4,-3,0,0,Peak_Performance,3,Earplugs,2,NA,NA,Lord's_Soul,Uth_Duna's_Cover
602,Duna,Duna_Wildbraces_Gamma,Arms,Gamma,High_Rank,8,2,NA,NA,68,-1,4,-3,0,0,Tool_Specialist,3,Agitator,1,NA,NA,Lord's_Soul,Uth_Duna's_Cover
603,Duna,Duna_Wildcoil_Gamma,Waist,Gamma,High_Rank,8,3,3,NA,68,-1,4,-3,0,0,Tool_Specialist,2,NA,NA,NA,NA,Lord's_Soul,Uth_Duna's_Cover
604,Duna,Duna_Wildgreaves_Gamma,Legs,Gamma,High_Rank,8,3,1,1,68,-1,4,-3,0,0,Quick_Sheathe,3,Agitator,1,NA,NA,Lord's_Soul,Uth_Duna's_Cover
605,G_Arkveld,G_Arkveld_Helm_Alpha,Helm,Alpha,High_Rank,8,1,1,NA,66,2,0,-1,0,-4,Partbreaker,2,Flayer,1,NA,NA,Guardian's_Pulse,Guardian_Arkveld's_Vitality
606,G_Arkveld,G_Arkveld_Mail_Alpha,Chest,Alpha,High_Rank,8,NA,NA,NA,66,2,0,-1,0,-4,Flayer,2,Blight_Resistance,1,NA,NA,Guardian's_Pulse,Guardian_Arkveld's_Vitality
607,G_Arkveld,G_Arkveld_Vambraces_Alpha,Arms,Alpha,High_Rank,8,1,NA,NA,66,2,0,-1,0,-4,Weakness_Exploit,2,Blight_Resistance,1,NA,NA,Guardian's_Pulse,Guardian_Arkveld's_Vitality
608,G_Arkveld,G_Arkveld_Coil_Alpha,Waist,Alpha,High_Rank,8,NA,NA,NA,66,2,0,-1,0,-4,Flayer,2,Elemental_Absorption,1,NA,NA,Guardian's_Pulse,Guardian_Arkveld's_Vitality
609,G_Arkveld,G_Arkveld_Greaves_Alpha,Legs,Alpha,High_Rank,8,NA,NA,NA,66,2,0,-1,0,-4,Elemental_Absorption,2,Weakness_Exploit,1,NA,NA,Guardian's_Pulse,Guardian_Arkveld's_Vitality
610,G_Arkveld,G_Arkveld_Helm_Beta,Helm,Beta,High_Rank,8,3,1,NA,66,2,0,-1,0,-4,Flayer,1,Partbreaker,1,NA,NA,Guardian's_Protection,Guardian_Arkveld's_Vitality
611,G_Arkveld,G_Arkveld_Mail_Beta,Chest,Beta,High_Rank,8,3,NA,NA,66,2,0,-1,0,-4,Blight_Resistance,2,Flayer,1,NA,NA,Guardian's_Protection,Guardian_Arkveld's_Vitality
612,G_Arkveld,G_Arkveld_Vambraces_Beta,Arms,Beta,High_Rank,8,1,1,1,66,2,0,-1,0,-4,Weakness_Exploit,2,NA,NA,NA,NA,Guardian's_Protection,Guardian_Arkveld's_Vitality
613,G_Arkveld,G_Arkveld_Coil_Beta,Waist,Beta,High_Rank,8,2,1,NA,66,2,0,-1,0,-4,Flayer,2,NA,NA,NA,NA,Guardian's_Protection,Guardian_Arkveld's_Vitality
614,G_Arkveld,G_Arkveld_Greaves_Beta,Legs,Beta,High_Rank,8,2,1,NA,66,2,0,-1,0,-4,Weakness_Exploit,1,Elemental_Absorption,1,NA,NA,Guardian's_Protection,Guardian_Arkveld's_Vitality
615,Guild_Ace,Guild_Ace_Earrings_Alpha,Helm,Alpha,High_Rank,8,3,NA,NA,60,2,2,2,2,2,Peak_Performance,1,Constitution,1,Foray,1,NA,NA
616,Guild_Ace,Guild_Ace_Mail_Alpha,Chest,Alpha,High_Rank,8,3,NA,NA,60,2,2,2,2,2,Peak_Performance,1,Constitution,1,Foray,1,NA,NA
617,Guild_Ace,Guild_Ace_Vambraces_Alpha,Arms,Alpha,High_Rank,8,3,NA,NA,60,2,2,2,2,2,Peak_Performance,1,Constitution,1,Foray,1,NA,NA
618,Guild_Ace,Guild_Ace_Coil_Alpha,Waist,Alpha,High_Rank,8,3,NA,NA,60,2,2,2,2,2,Peak_Performance,1,Constitution,1,Foray,1,NA,NA
619,Guild_Ace,Guild_Ace_Boots_Alpha,Legs,Alpha,High_Rank,8,3,NA,NA,60,2,2,2,2,2,Peak_Performance,1,Constitution,1,Foray,1,NA,NA
620,Kitten,Kitten_Frames_Alpha,Helm,Alpha,High_Rank,8,NA,NA,NA,66,2,0,4,0,4,Jump_Master,1,Evade_Extender,2,Ambush,3,NA,NA
621,Numinous,Numinous_Crown_Alpha,Helm,Alpha,High_Rank,8,3,2,NA,68,-2,2,2,0,-4,Recovery_Speed,2,Agitator,1,NA,NA,Guardian's_Pulse,Zoh_Shia's_Pulse
622,Numinous,Numinous_Shroud_Alpha,Chest,Alpha,High_Rank,8,1,NA,NA,68,-2,2,2,2,-4,Agitator,2,Counterstrike,1,NA,NA,Guardian's_Pulse,Zoh_Shia's_Pulse
623,Numinous,Numinous_Vambraces_Alpha,Arms,Alpha,High_Rank,8,2,NA,NA,68,-2,2,2,0,-4,Elemental_Absorption,2,Coalescence,1,NA,NA,Guardian's_Pulse,Zoh_Shia's_Pulse
624,Numinous,Numinous_Overlay_Alpha,Waist,Alpha,High_Rank,8,NA,NA,NA,68,-2,2,2,0,-4,Agitator,2,Coalescence,2,NA,NA,Guardian's_Pulse,Zoh_Shia's_Pulse
625,Numinous,Numinous_Greaves_Alpha,Legs,Alpha,High_Rank,8,2,1,NA,68,-2,2,2,0,-4,Recovery_Speed,1,Counterstrike,2,Elemental_Absorption,1,Guardian's_Pulse,Zoh_Shia's_Pulse
626,Numinous,Numinous_Crown_Beta,Helm,Beta,High_Rank,8,3,2,1,68,-2,2,2,0,-4,Recovery_Speed,1,Agitator,1,NA,NA,Guardian's_Protection,Zoh_Shia's_Pulse
627,Numinous,Numinous_Shroud_Beta,Chest,Beta,High_Rank,8,3,NA,NA,68,-2,2,2,2,-4,Agitator,2,NA,NA,NA,NA,Guardian's_Protection,Zoh_Shia's_Pulse
628,Numinous,Numinous_Vambraces_Beta,Arms,Beta,High_Rank,8,3,1,NA,68,-2,2,2,0,-1,Elemental_Absorption,2,NA,NA,NA,NA,Guardian's_Protection,Zoh_Shia's_Pulse
629,Numinous,Numinous_Overlay_Beta,Waist,Beta,High_Rank,8,2,NA,NA,68,-2,2,2,0,-4,Agitator,2,Coalescence,1,NA,NA,Guardian's_Protection,Zoh_Shia's_Pulse
630,Numinous,Numinous_Greaves_Beta,Legs,Beta,High_Rank,8,3,2,NA,68,-2,2,2,0,-4,Recovery_Speed,1,Counterstrike,1,Elemental_Absorption,1,Guardian's_Protection,Zoh_Shia's_Pulse
631,Omega,Omega_Ear_Cuffs_Alpha,Helm,Alpha,High_Rank,8,3,2,NA,68,3,0,-3,0,-2,Divine_Blessing,1,Weakness_Exploit,1,NA,NA,NA,Omega_Resonance
632,Omega,Omega_Suit_Alpha,Chest,Alpha,High_Rank,8,3,2,NA,68,3,0,-3,0,-2,Partbreaker,2,NA,NA,NA,NA,NA,Omega_Resonance
633,Omega,Omega_Vambraces_Alpha,Arms,Alpha,High_Rank,8,3,2,NA,68,3,0,-3,0,-2,Divine_Blessing,1,Agitator,1,NA,NA,NA,Omega_Resonance
634,Omega,Omega_Accessory_Alpha,Waist,Alpha,High_Rank,8,3,2,NA,68,3,0,-3,0,-2,Divine_Blessing,1,Burst,1,NA,NA,NA,Omega_Resonance
635,Omega,Omega_Boots_Alpha,Legs,Alpha,High_Rank,8,3,2,NA,68,3,0,-3,0,-2,Evade_Window,2,NA,NA,NA,NA,NA,Omega_Resonance
636,Rey,Rey_Sandhelm_Gamma,Helm,Gamma,High_Rank,8,3,NA,NA,68,0,-2,4,-3,0,Stamina_Surge,1,Weakness_Exploit,1,Maximum_Might,1,Lord's_Soul,Rey_Dau's_Voltage
637,Rey,Rey_Sandmail_Gamma,Chest,Gamma,High_Rank,8,1,NA,NA,68,0,-2,4,-3,0,Latent_Power,3,NA,NA,NA,NA,Lord's_Soul,Rey_Dau's_Voltage
638,Rey,Rey_Sandbraces_Gamma,Arms,Gamma,High_Rank,8,3,3,NA,68,0,-2,4,-3,0,Evade_Extender,2,NA,NA,NA,NA,Lord's_Soul,Rey_Dau's_Voltage
639,Rey,Rey_Sandcoil_Gamma,Waist,Gamma,High_Rank,8,NA,NA,NA,68,0,-2,4,-3,0,Latent_Power,2,Maximum_Might,2,NA,NA,Lord's_Soul,Rey_Dau's_Voltage
640,Rey,Rey_Sandgreaves_Gamma,Legs,Gamma,High_Rank,8,3,NA,NA,68,0,-2,4,-3,0,Stun_Resistance,3,Stamina_Surge,2,NA,NA,Lord's_Soul,Rey_Dau's_Voltage
641,Skull,Skull_Mask_Alpha,Helm,Alpha,High_Rank,8,2,NA,NA,66,-3,-1,-1,-1,2,Earplugs,3,Intimidator,3,NA,NA,NA,NA
642,Udra,Udra_Mirehelm_Gamma,Helm,Gamma,High_Rank,8,1,1,1,68,5,-4,0,1,0,Burst,3,NA,NA,NA,NA,Lord's_Soul,Nu_Udra's_Mutiny
643,Udra,Udra_Miremail_Gamma,Chest,Gamma,High_Rank,8,3,NA,NA,68,5,-4,0,1,0,Counterstrike,2,NA,NA,NA,NA,Lord's_Soul,Nu_Udra's_Mutiny
644,Udra,Udra_Mirebraces_Gamma,Arms,Gamma,High_Rank,8,3,1,1,68,5,-4,0,1,0,Resentment,3,NA,NA,NA,NA,Lord's_Soul,Nu_Udra's_Mutiny
645,Udra,Udra_Mirecoil_Gamma,Waist,Gamma,High_Rank,8,2,NA,NA,68,5,-4,0,1,0,Burst,2,Ambush,1,NA,NA,Lord's_Soul,Nu_Udra's_Mutiny
646,Udra,Udra_Miregreaves_Gamma,Legs,Gamma,High_Rank,8,2,NA,NA,68,5,-4,0,1,0,Resentment,2,Counterstrike,1,Speed_Eating,3,Lord's_Soul,Nu_Udra's_Mutiny
